sentence	label
냉정하고 객관적으로 이 드라마 소재는 이미 영화로 나온거 재탕일뿐, 신선하지도않고 참신하지도 않다. 더더군다나 역사적 사실에 기초한것도아니고 인물만 갖다쓴 픽션 일뿐, 배우들에 연기도 새로울것도 없고 후까시만 잔득 준 느낌!!! 맹목적으로 좋다하지마라	역사/현실고증
고증 짱짱맨 이걸 2012년에 나온 영화고증이라는 신기.. 엑스트라 공룡들 디자인은 임파서블 픽쳐스에 워킹위드 다이노소어랑 너무 비슷함	역사/현실고증
이거야말로 명예훼손에 역사를 왜곡하는 진정한 쓰레기 일본이랑 다를바없다0점도 아까움	역사/현실고증
왜곡에 흥한 일본극우는 왜곡으로 망하라! 진실은 승리한다!	역사/현실고증
역사왜곡 쩌는구나. 제정러시아 왕족들을 마치 선량하고 좋은 인간들인양 묘사하고 러시아혁명은 폭동으로 묘사하는 이런 악의적이고 나쁜 애니는 1점도 못준다!	역사/현실고증
현실 왜곡이 교과서급; 달라도 너무 다르잖아!	역사/현실고증
천안함 용사들을 욕되게하지마라. 종북세력들을 척결해야한다. 니들이 진실을 왜곡하는거다 부끄러운줄 알아라 .	역사/현실고증
어느 이야기건 사실을 미화시켜서 왜곡되게 만드는일은 없어야한다고 생각합니다. 영화의 또다른 주인공인 주민들에 대한 예의가 아니죠.	역사/현실고증
"""여러분 이거 """"다큐""""라는 타이틀을 달고 나온거 아시죠? 쥬라기 공원 시리즈는 엄연히 픽션이고 설정상 고증오류가 나와도 딱히 문제될건 없는데, 이건 다큐라고요 !!심지어 TV판보다 더 고증이 안좋아지면 이건 뭐 어쩌라는거죠..."""	역사/현실고증
역사 왜곡도 진짜 심각한 문제지만 그걸 차지해두고서라도 지루하기까지... 가지가지 한다;; 배우들 연기력 말곤 볼거 없음..	역사/현실고증
고려말 조선초 역사에 관심이 많아서 끝까지 참고 봤지만 작가의 상상력이 도가 지나쳐서 역사왜곡으로 보여졌다. 의상소품이 너무 화려하여 패션쇼를 보는 느낌..역사극이 이러면 안되는데.. 가벼운 트렌디 시트콤 만들던 사람이 갑자기 사극을 만든 느낌	역사/현실고증
그저그런 왜곡된 생각을 가질수 있겠다.	역사/현실고증
엘런 파커는 대단한 감독이지만 내용은 주관적인 왜곡의 대향연.	역사/현실고증
"""미군 철모 카버가 베트남전 用 """"미첼 패턴"""" 이 아닌 베트남전 이후에 사용된 우드랜드 패턴이라 고증에서 옥의 티를 내서 아쉬운 영화임"""	역사/현실고증
고증 ? 사료 ?모두다 말안되고 스타일도 작고 인물간 사건 대립만 일어나서 참 ㅡㅡ	역사/현실고증
질문은 그럴싸했으나, 전문가들의 증언과 고증을 뺀 그들의 여행기는 진부하고 결론과 논리는 이제까지 우리가 알던 이순신에서 크게 벗어나지 않았습니다. 대체 무엇을 말하고 싶었던 것인지... 그래서 이 영화 혹시 2번째 것도 나오는 건 아니겠지요?	역사/현실고증
역사좀 왜곡하지마요, 이건 정말 너무심하네	역사/현실고증
역사 왜곡... 근데 그게 작품성에 전혀 도움이 안된단 말이지.	역사/현실고증
시간순서를 뒤바꾸고, 환상을 집어넣고, 기억을 왜곡시켜봐도 결국은 뻔한 치정살인	역사/현실고증
소설을 이렇게 왜곡시키다니. 빨치산의 순수성과 민족반역자문제는 다루지도 않았구나	역사/현실고증
코미디 장르라고 상황고증 없이 웃길려고 하니까 대미는 커녕 몰입도 제로에 분노가 치미는 영화.시나리오 이전에 시대에 맞는 의상 화장 말투 이런 기본적인 것부터 좀 지켜라. 관객 수준이 얼마나 높아 졌는데 영구와땡칠이만도 못한 억지 웃음 설정	역사/현실고증
고증, 액션, 스토리, 연출...뭐 하나 제대로 된게 없는 영화	역사/현실고증
영화니까 각색들어가고 고증 어긋나는건 이해하겠는데, 김희선 앞세운 마케팅에 낚이지 마. 걍 단역이야.	역사/현실고증
만사형통! 서로 왜곡하며 기억하는 인생사.	역사/현실고증
진정한 친일. 우익단체가 아닌 잘 못된 역사를 합리화 하지않고 인정하며 피해가족과같이아파했고 지금도 왜곡을 바로잡으려 애쓰는 소수의 그들이 진정한 친일이라 생각이든다. 진심으로 일본을 사랑하기 때문에 할 수 있는 용기와 행동에 마음으로 응원한다.	역사/현실고증
국가 영웅을 위해 모두 한 몸 다 바쳐야 한다는 불편한 국가주의를 마치 종교적 순교처럼 그렸네. 쑨원이 봤다면 놀라서 펄쩍 뛰었을 심각한 왜곡.	역사/현실고증
굿굿 야한것도 좋앗지만 역사적 배경을 픽션화해서 더 재밌게 봤습니다	역사/현실고증
완전 신파. 불교에 대한 왜곡된 편견. 어떤 평론가가 좋다고 했는지 원.	역사/현실고증
스케일도 작고 역사왜곡은 심하게 하고 차라리 소설을쓰시치요????	역사/현실고증
역사 왜곡 쩔고 마초이즘도 아주 역겹던데. 보는 내내 기분이 좋지 않음.	역사/현실고증
작가 시각이 왜곡된거 아니예요	역사/현실고증
감독도 사과한 왜곡영화가 8점이라니 대한민국 국민들이 이리 무지했는가?	역사/현실고증
백제 왕실을 전라도 출신으로 만들어 버리는 최소한의 고증도 반영하지 못한 멍청한 영화... 스탭들의 노고 때문에 1점은 준다.	역사/현실고증
15년전 드라만데 요즘꺼보다 시대고증, 세트구성이 매우 치밀했다는걸 느낌	역사/현실고증
쪽발이들의 조센징에 대한 대표적인 역사왜곡과 잘못됀역사관을 심어주기위해 일류만화가을와 역사학자들을 동원해 만들어낸 만화,,,,그래도 재미있네 ,,,,그래도 평점은 많이 못주겟다 ,,, 나는 대한민국국민 이기에.,...	역사/현실고증
내가 이제껏 본 역사드라마 중 아니 드라마 중 최대 역작이다.철저한 역사적 고증을 토대로 한 디테일한 리얼리티와 픽션의 적절한 조화! 등장인물의 연기력 또한 빛난다! 마치 고대로마시대에 떨어진 듯한 느낌이 든다. 강력하게 추천하고 싶은 드라마!!!!!	역사/현실고증
사랑이란 감정을 왜곡한 앞뒤 안맞는 쓰레기 패미니즘 영화	역사/현실고증
고증 엉터리 투성이에 지루하다. 한반도보다 잼없다.	역사/현실고증
왜곡 너무 심하긴 하다...ㅉㅉ	역사/현실고증
소재가 되는 역사적 사건을 다루는데 집중하기 보다는 쓸데없는 멜로와 노출에만 신경 쓴다. 고증 따윈 전혀 신경 쓰지 않고, 혼란스러운 스토리엔 집중하기가 쉽지 않다.	역사/현실고증
크림슨 타이드에 일본 만화 침묵의 함대를 합한 아류작. 군사적 고증도 별로.	역사/현실고증
역사 왜곡 때문에 1점 드립니다. 광해는 대동법에 찬성하지도 않았고 북방민족이 발호 할 때 궁궐 심시티나 하던 암군입니다.	역사/현실고증
취지는 좋았다만 먼가 아쉬운 다큐... 차라리 안만들었는게 훨 나을뻔 했음.. 아님 진짜 역사스폐셜 같이 역사적 사실들을 더욱 디테일하게 살리던가.. 설민석 강사 영상이 훨 잼나군.. 고생만하고 결실이 없는 다큐인거 같음...	역사/현실고증
엄청나게 왜곡한 드라마 김치양은 역사에도 없었음	역사/현실고증
놈현낙하산 죄문순 사장 재임 당시라 그런지 왜곡이 존나게 많네 ㅋㅋㅋㅋㅋㅋㅋ	역사/현실고증
지들끼리 시나리오가 대박이네 연출 대단하네 연기 좋네 촬영 잘찍네 하면서 만들었을 영화...고증도 제대로 안되있고, 상황만 신파라...주요연기자들은 감정과잉이고 띄어읽기도 못하는 연기자들에..영화만드는거 즐거우면 혼자만들고 혼자 벽에 빔쏘고 보세요	역사/현실고증
역사적 배경을 알고 본다면 결코 나쁘지 않은 영화	역사/현실고증
정말 재미있게 보았음. 권력에는 친구도 의리도 없다는 역사적 사실을 훌륭하게 깨우쳐줌.	역사/현실고증
뛰어난 갑옷고증과 뛰어난 역사고증 거기다가 뛰어난 스토리!정말 완벽한 드라마네요.	역사/현실고증
보고나서 소름돋는 영화란 이런거다 미래예측부터 스릴감과 배우들의 연기력 훌륭한 고증은 2002년이 아닌 지금내도 명작이라고 해도 전혀 과장이 아닐것이다	역사/현실고증
'무엇'을 위한 욕망인가 확실히 보여준 영화. 역사적 사실을 바탕으로 한 상상력에 박수를 보낸다. 기이한 황음에 빠진 조선의 왕의 묘사에 보는 관점에 따라 잔인, 관음증, 포르노, 선정적 등 으로 비춰지겠지만 국왕의 폭정을 보여주기에 충분하다.	역사/현실고증
운석충돌 영화중 갑이다. 고증은 좀 떨어지지만.... 무튼 예쁜애랑 저렇게 쉽게 결혼하는건 참 부럽네.. 반지운반자의능력이란	역사/현실고증
실망스러운,노골적인 사실 왜곡이 느껴졌던! 편견으로 가득 >_신고	역사/현실고증
역사왜곡 OOO기 영화...	역사/현실고증
재미없어요 액션 오락성보단 실제 냉전시대 각 국의 정보기관의 생리, 그리고 실제 정보전의 고증을 그대로 표현한 현실성.. 다큐멘터리를 본 듯한 기분	역사/현실고증
그동안 길냥이들 많이 봐왔는데 그냥 지나쳤던 한스럽네요.. 이 다큐를 보면서 눈물도 나고 길냥이들의 고된삶이 너무나 불쌍하고 짠하고.. 앞으로는 항상 밖에 나갈때 길냥이 사료들 챙겨서 나가야겠다는 다짐을 하게 되었습니다..ㅜㅜ	역사/현실고증
계백이 호남 사투리를 쓰는 건 고증 오류. 계백은 충남 부여 출신임.	역사/현실고증
역사적 배경, 소몰이의 박진감, 로맨스, 이방인끼리의 가족애, 원주민의 영혼과 삶	역사/현실고증
이미연의 연기력과 드라마의 완성도만은 정말 손색없다.그러나 근본적으로 역사 왜곡.	역사/현실고증
전체적으로도 식민지배를 미화하는 부분도 문제지만 특히 결말부는 허구의 요코이야기를 보는듯해서 께름칙하다. 항복선언을 제대로 들은자도 없거니와 좋게 보내주었다는 사료들이 남아있는 작금에 왜 이딴식의 영화로 내선일체를 찬양하는지. 친일파 청산이 제대로 이	역사/현실고증
많은분들 말대로 현실성없고 사랑,연애라는것을 왜곡한 영화..	역사/현실고증
역사를 두고 만든 영화인데 아무리 영화라도 왜곡이 너무 심했다 영화를 잘만들기만 하면 단가? 페르시아 후손인 인도사람들 입장에선 무슨 생각이 들까? 한마디로 기본이 안된 양아치 같은 영화.	역사/현실고증
강제 징집되어 광훈은 천 태웅을 만난것이 천운 이었다.마지막 장면를 보고 나도 모르게 눈물이 흘렀다.그당시에 광주민중항쟁지나고 학생들은정부의 진실왜곡을 밝히고자 최루탄 콧물 지겹도록 흘렸는데!	역사/현실고증
전라도의 전형적인 역사왜곡 정치선동영화 1점도 아까움	역사/현실고증
"""솔직히 말한다. """"명량"""" 보다 낫다. 어떻게 이영화를 함부로 말하겠는가...그리고 역사적 고증 이야기하는 사람은 다큐를 보시라... 정작 다큐는 졸려서 안보는 인간들이 말이 많다."""	역사/현실고증
언제까지 이런 쓰레기 빨갱이 선동 역사왜곡 영화가 그만 나올련지, 빨간 성향을 가진 감독이 주입하는 빨간 역사왜곡.. 제주 4,3 사건은 명백한 남로당 반란 사건입니다. 국가를 전복시킬려고 한 이 사건이죠. 대한민국을 부정한 사건입니다.	역사/현실고증
역사왜곡이 너무 심해.. 김두한은 그냥 깡패일 뿐이라고...	역사/현실고증
영화 속 스토리에서 생생히 느껴지는 가슴 아픈 한국전의 역사적 사실... 전쟁의 아픔과 그속에서 적으로 만난 동족을 죽일 수 밖에 없는 현실.. 보는 내내 가슴이 먹먹했습니다.	역사/현실고증
혜성이 우주에서 움직이는 CG만 어색하지 나머지는 깜짝 놀랠 정도의 CG였다. 아마겟돈이 코미디 액션 SF라면 이건 드라마 SF라고 할 수 있겠네. 고증도 좋고 굳	역사/현실고증
고증과 사료 파괴 판타지 사극이 또 하는구나~ 노잼 ㅎ	역사/현실고증
재현의 힘이라니 왜곡의 힘이겠지, 이렇게 광주를 학살이라고 왜곡하니 폭동이라고 왜곡하는 놈들도 생기는 거다. 광주는 학살도 폭동도 아니고 민주화운동일뿐	역사/현실고증
